ArduinoMillis, Year, Month, Day, Hour, Minute, Second, Milisecond, AccX, AccY, AccZ, GyroX, GyroY, GyroZ, AngleX, AngleY, AngleZ, MagX, MagY, MagZ, FileWriteMillis
3210, 0, 0, 0, 0, 0, 0, 85, 196, -610, 6180, 971, 46, -899, -28409, -2614, -21930, -339, 99, -441, 11, 
3224, 0, 0, 0, 0, 0, 0, 85, 196, -610, 6180, 971, 46, -899, -28409, -2614, -21930, -339, 99, -441, 11, 
3237, 0, 0, 0, 0, 0, 0, 85, 196, -610, 6180, 971, 46, -899, -28409, -2614, -21930, -339, 99, -441, 13, 
3252, 0, 0, 0, 0, 0, 0, 85, 196, -610, 6180, 971, 46, -899, -28409, -2614, -21930, -339, 99, -441, 14, 
3268, 0, 0, 0, 0, 0, 0, 85, 196, -610, 6180, 971, 46, -899, -28409, -2614, -21930, -339, 99, -441, 12, 
3282, 0, 0, 0, 0, 0, 0, 85, 196, -610, 6180, 971, 46, -899, -28409, -2614, -21930, -339, 99, -441, 12, 
3296, 0, 0, 0, 0, 0, 0, 85, 196, -610, 6180, 971, 46, -899, -28409, -2614, -21930, -339, 99, -441, 12, 
3310, 0, 0, 0, 0, 0, 0, 85, 196, -610, 6180, 971, 46, -899, -28409, -2614, -21930, -339, 99, -441, 14, 
3326, 0, 0, 0, 0, 0, 0, 85, 196, -610, 6180, 971, 46, -899, -28409, -2614, -21930, -339, 99, -441, 15, 
3343, 0, 0, 0, 0, 0, 0, 85, 196, -610, 6180, 971, 46, -899, -28409, -2614, -21930, -339, 99, -441, 11, 
3356, 0, 0, 0, 0, 0, 0, 85, 196, -610, 6180, 971, 46, -899, -28409, -2614, -21930, -339, 99, -441, 12, 
3371, 0, 0, 0, 0, 0, 0, 85, 196, -610, 6180, 971, 46, -899, -28409, -2614, -21930, -339, 99, -441, 12, 
3386, 0, 0, 0, 0, 0, 0, 5, -58, 369, -1937, -786, -801, 3133, 30598, 361, -5094, -163, -193, -492, 14, 
3403, 0, 0, 0, 0, 0, 0, 5, -58, 369, -1937, -786, -801, 3133, 30598, 361, -5094, -163, -192, -492, 12, 
3418, 0, 0, 0, 0, 0, 0, 5, -58, 369, -1937, -904, -239, 3494, 30260, 331, -6243, -170, -188, -492, 12, 
3432, 0, 0, 0, 0, 0, 0, 55, 257, -92, -2209, -904, -239, 3494, 30260, 331, -6243, -170, -188, -492, 12, 
3447, 0, 0, 0, 0, 0, 0, 55, -49, -151, -2275, -521, -1, 2768, 30039, 63, -7240, -185, -174, -495, 13, 
3462, 0, 0, 0, 0, 0, 0, 85, -49, -151, -2275, -521, -1, 2768, 30039, 63, -7240, -185, -174, -495, 15, 
3479, 0, 0, 0, 0, 0, 0, 85, 169, -195, -1822, -455, -22, 2264, 29932, -146, -8105, -200, -158, -498, 12, 
3494, 0, 0, 0, 0, 0, 0, 115, 405, -358, 6180, -392, -262, 1750, 29888, -228, -8565, -200, -158, -498, 13, 
3509, 0, 0, 0, 0, 0, 0, 115, 405, -358, 6180, -392, -262, 1750, 29865, -266, -8758, -214, -141, -501, 12, 
3524, 0, 0, 0, 0, 0, 0, 145, 532, -357, 6625, -320, -37, 1438, 29853, -470, 5374, -214, -141, -501, 12, 
3538, 0, 0, 0, 0, 0, 0, 145, 532, -357, 6625, -320, -37, 1438, 29893, -609, -9230, -226, -126, -503, 16, 
3556, 0, 0, 0, 0, 0, 0, 175, 323, -425, 5923, -159, 66, 830, 29893, -609, -9230, -226, -126, -503, 12, 
3571, 0, 0, 0, 0, 0, 0, 195, 323, -425, 5923, -159, 66, 830, 29859, 21831, 32085, -226, -126, -503, 13, 
3587, 0, 0, 0, 0, 0, 0, 195, 383, -417, 5946, 62, 150, 465, 29588, -542, -9672, -238, -106, -507, 11, 
3601, 0, 0, 0, 0, 0, 0, 225, 383, -417, 5946, 62, 150, 465, 29588, -542, -9672, -238, -106, -507, 12, 
3615, 0, 0, 0, 0, 0, 0, 235, 292, -466, 6092, 256, 119, 19, 29359, -386, -9751, -241, -100, -508, 16, 
3634, 0, 0, 0, 0, 0, 67, 53249, 292, -466, 6092, 256, 119, 19, 29359, -386, -9751, -241, -100, -508, 12, 
3648, 0, 0, 0, 0, 0, 67, 53249, 292, -466, 6092, 256, 119, 19, 29150, -208, -9742, -241, -99, -510, 12, 
3663, 0, 0, 0, 0, 0, 0, 285, 378, -322, 6105, 368, 301, -175, 29026, -107, 28689, -241, -99, -510, 13, 
3678, 0, 0, 0, 0, 0, 0, 285, 378, -322, 6105, 368, 301, -175, 28965, -61, -9696, -239, -102, -511, 12, 
3693, 0, 0, 0, 0, 0, 0, 315, 241, -358, 6117, 367, 257, -313, 28965, -61, -9696, -239, -102, -511, 14, 
3710, 0, 0, 0, 0, 0, 0, 315, 241, -358, 6117, 367, 257, -313, 28783, 117, -9597, -236, -106, -512, 13, 
3726, 0, 0, 0, 0, 0, 0, 315, 241, -153, 6103, 459, 48, -814, 28679, 313, -9451, -234, -110, -513, 11, 
3740, 0, 0, 0, 0, 0, 0, 365, 241, -153, 6103, 459, 48, -814, 28679, 313, -9451, -234, -110, -513, 12, 
3755, 0, 0, 0, 0, 0, 0, 375, 288, -130, 6125, 366, 145, -611, 28526, 609, -9239, -229, -118, -513, 12, 
3770, 0, 0, 0, 0, 0, 0, 0, 288, -130, 6125, 366, 145, -611, 28526, 609, -9239, -229, -118, -513, 16, 
3789, 0, 0, 0, 0, 0, 0, 405, 213, -265, 6119, 322, 28, -768, 28354, 906, -9070, -225, -127, -512, 13, 
3804, 0, 0, 0, 0, 0, 0, 425, 334, -134, 6191, 232, 113, -660, 28235, 1112, -8956, -222, -133, -512, 12, 
3819, 0, 0, 0, 0, 0, 0, 425, 334, -134, 6191, 232, 113, -660, 28235, 1112, -8956, -222, -133, -512, 12, 
3833, 0, 0, 0, 0, 0, 0, 455, 561, -36, 6140, 170, 45, -761, 28034, 1424, -8809, -217, -142, -510, 13, 
3849, 0, 0, 0, 0, 0, 0, 455, 561, -36, 6140, 170, 45, -761, 28034, 1424, -8809, -215, -144, -510, 14, 
3866, 0, 0, 0, 0, 0, 0, 485, 189, -129, 6128, 138, 127, -732, 27840, 1734, -8646, -212, -150, -510, 12, 
3880, 0, 0, 0, 0, 0, 0, 505, 209, -213, 6154, 138, 127, -732, 27840, 1734, -8646, -212, -150, -510, 13, 
3896, 0, 0, 0, 0, 0, 0, 505, 209, -213, 6154, 25, 11, -942, 27623, 2081, -8472, -206, -155, -510, 12, 
3910, 0, 0, 0, 0, 0, 0, 535, 419, -63, 6139, 25, 11, -942, 27623, 2081, -8472, -206, -155, -510, 16, 
3929, 0, 0, 0, 0, 0, 0, 535, 419, -63, 6139, 18, 78, -887, 27421, 2471, -8261, -200, -161, -510, 11, 
3943, 0, 0, 0, 0, 0, 0, 565, 118, -67, 6132, -65, 170, -593, 27269, 2681, -8178, -196, -165, -511, 12, 
3958, 0, 0, 0, 0, 0, 0, 565, 118, -67, 6132, -65, 170, -593, 27269, 2681, -8178, -196, -165, -511, 12, 
3973, 0, 0, 0, 0, 0, 0, 595, 123, -238, 6119, -43, -7, -1016, 27037, 3047, -8043, -190, -168, -511, 12, 
3988, 0, 0, 0, 0, 0, 0, 595, 123, -238, 6119, -43, -7, -1016, 27037, 3047, -8043, -187, -169, -511, 14, 
4005, 0, 0, 0, 0, 0, 0, 625, 549, -270, 6186, 174, 173, -959, 26909, 3480, -7802, -183, -173, -511, 13, 
4020, 0, 0, 0, 0, 0, 0, 645, 229, -1835, 6160, 174, 173, -959, 26909, 3480, -7802, -183, -173, -511, 12, 
4035, 0, 0, 0, 0, 0, 0, 645, 229, -1835, 6160, 56, 167, -581, 26751, 3788, -7697, -176, -178, -511, 12, 
4049, 0, 0, 0, 0, 0, 0, 675, 202, -180, 6117, 56, 167, -581, 26751, 3788, -7697, -176, -178, -511, 13, 
4065, 0, 0, 0, 0, 0, 0, 675, 202, -180, 6117, 152, 30, -876, 26623, 4186, -7566, -169, -183, -512, 14, 
4082, 0, 0, 0, 0, 0, 0, 705, 220, -72, 6131, 152, 30, -876, 26623, 4186, -7566, -169, -183, -512, 11, 
4097, 0, 0, 0, 0, 0, 0, 705, 220, -72, 6131, 152, 30, -876, 26623, 4186, -7566, -163, -187, -511, 12, 
4111, 0, 0, 0, 0, 0, 0, 735, 323, -47, 6181, 129, 57, -415, 26435, 4822, -7413, -163, -187, -511, 12, 
4126, 0, 0, 0, 0, 0, 0, 735, 323, -47, 6181, 129, 57, -415, 26435, 4822, -7413, -157, -191, -511, 11, 
4141, 0, 0, 0, 0, 0, 0, 765, 146, -105, 6102, -54, -32, -283, 26216, 5141, -7467, -157, -191, -511, 15, 
4158, 0, 0, 0, 0, 0, 0, 765, 146, -105, 6102, -54, -32, -283, 26132, 5252, -7496, -152, -195, -511, 12, 
4173, 0, 0, 0, 0, 0, 0, 765, 263, -137, 6177, -42, -85, -176, 25956, 5469, -7576, -150, -196, -511, 13, 
4188, 0, 0, 0, 0, 0, 0, 765, 263, -137, 6177, -42, -85, -176, 25956, 5469, -7576, -150, -196, -511, 12, 
4203, 0, 0, 0, 0, 0, 0, 815, 247, -32, 6168, 10, -91, -64, 25683, 5767, -7741, -148, -197, -512, 12, 
4217, 0, 0, 0, 0, 0, 0, 77, 247, -32, 6168, 10, -91, -64, 25683, 5767, -7741, -148, -197, -512, 18, 
4237, 0, 0, 0, 0, 0, 0, 855, 314, -90, 6114, 125, -107, -10, 25420, 6059, -7937, -148, -198, -511, 12, 
4252, 0, 0, 0, 0, 0, 0, 875, 366, -128, 6140, 124, -81, -57, 25251, 6244, -8076, -148, -199, -511, 12, 
4267, 0, 0, 0, 0, 0, 0, 875, 366, -128, 6140, 124, -81, -57, 25251, 6244, -8076, -148, -199, -511, 12, 
4282, 0, 0, 0, 0, 0, 0, 875, 496, 4, 6179, 82, -12, 28, 24983, 6499, -8298, -148, -200, -509, 11, 
4296, 0, 0, 0, 0, 0, 0, 875, 496, 4, 6179, 82, -12, 28, 24983, 6499, -8298, -148, -200, -509, 16, 
4314, 0, 0, 0, 0, 0, 0, 935, 262, -26, 6042, 10, 48, 161, 24683, 6693, -8535, -149, -202, -509, 12, 
4329, 0, 0, 0, 0, 0, 0, 955, 360, -126, 6103, 10, 48, 161, 24683, 6693, -8535, -149, -202, -509, 11, 
4343, 0, 0, 0, 0, 0, 0, 955, 360, -126, 6103, -70, 118, 72, 24351, 6882, -8768, -149, -203, -509, 13, 
4358, 0, 0, 0, 0, 0, 0, 985, 202, 35, 6098, -70, 118, 72, 24351, 6882, -8768, -149, -203, -509, 12, 
4373, 0, 0, 0, 0, 0, 0, 985, 228, -50, 6077, -156, 74, -10, 24004, 7074, -8977, -149, -203, -510, 14, 
4390, 0, 0, 0, 0, 0, 1, 15, 216, -19, 20153, -156, 74, -10, 24004, 7074, -8977, -149, -203, -510, 13, 
4406, 0, 0, 0, 0, 0, 1, 15, 216, -19, 20153, -156, 74, -10, 24004, 7074, -8977, -148, -202, -510, 11, 
4420, 0, 0, 0, 0, 0, 1, 45, 122, 60, 6184, -223, -88, 10, 23343, 7399, -9413, -148, -202, -510, 12, 
4434, 0, 0, 0, 0, 0, 1, 45, 122, 60, 6184, -223, -88, 10, 23343, 7399, -9413, -148, -200, -510, 13, 
4450, 0, 0, 0, 0, 0, 1, 75, 420, -288, 6200, -197, -93, -113, 22910, 7640, -9695, -148, -200, -510, 14, 
4467, 0, 0, 0, 0, 0, 1, 75, 420, -288, 6200, -197, -93, -113, 22910, 7640, -9695, -148, -200, -510, 13, 
4483, 0, 0, 0, 0, 0, 1, 75, 267, -261, 6100, -111, -85, -6, 22497, 7846, -9988, -149, -195, -512, 12, 
4497, 0, 0, 0, 0, 0, 1, 125, 341, -281, 80, -111, -85, -6, 22497, 7846, -9988, -149, -195, -512, 12, 
4512, 0, 0, 0, 0, 0, 1, 125, 378, -242, 6122, 36, -42, 24, 22106, 8040, -10299, -149, -194, -513, 12, 
4527, 0, 0, 0, 0, 0, 1, 155, 378, -242, 6122, 36, -42, 24, 22106, 8040, -10299, -149, -194, -513, 15, 
4544, 0, 0, 0, 0, 0, 1, 155, 212, -7, 6073, 86, -56, 16, 21745, 8208, -10615, -150, -193, -514, 12, 
4559, 0, 0, 0, 0, 0, 1, 185, 275, 82, 6095, 45, -121, 28, 21482, 8322, -10848, -150, -193, -514, 13, 
4574, 0, 0, 0, 0, 0, 1, 185, 275, 82, 6095, 45, -121, 28, 21482, 8322, -10848, -151, -193, -515, 12, 
4589, 0, 0, 0, 0, 0, 1, 215, 418, -9, 6111, -37, -41, 114, 21050, 8461, -11216, -151, -193, -515, 11, 
4603, 0, 0, 0, 0, 0, 1, 215, 418, -9, 6111, -37, -41, 114, 20904, 8499, -11334, -153, -194, -514, 16, 
4621, 0, 0, 0, 0, 0, 1, 245, 488, -137, 6123, -59, 62, 44, 20625, 8576, 21985, -153, -194, -514, 12, 
4636, 0, 0, 0, 0, 0, 1, 265, 488, -137, 6123, -59, 62, 44, 20625, 8576, 21985, -153, -194, -514, 11, 
4651, 0, 0, 0, 0, 0, 1, 265, 270, -160, 6128, -74, 112, -5, 20233, 8691, -11837, -154, -192, -514, 13, 
4667, 0, 0, 0, 0, 0, 1, 265, 270, -160, 6128, -74, 112, -5, 20233, 8691, -11837, -154, -192, -514, 12, 
4682, 0, 0, 0, 216, 85, 81, 414, 270, -160, 6128, 351, -1, 38, 19886, 8804, -12189, -154, -192, -514, 15, 
4700, 0, 0, 0, 0, 0, 1, 325, 241, 98, 6134, 351, -1, 38, 19886, 8804, -12189, -154, -192, -514, 11, 
4714, 0, 0, 0, 0, 0, 1, 325, 241, 98, 6134, 351, -1, 38, 19886, 8804, -12189, -154, -192, -514, 11, 
4728, 0, 0, 0, 0, 0, 1, 355, 212, -56, 6186, 126, -111, -75, 19276, 8994, -12807, -154, -192, -514, 13, 
4744, 0, 0, 0, 0, 0, 1, 355, 212, -56, 6186, 126, -111, -75, 19276, 8994, -12807, -154, -196, -512, 11, 
4761, 0, 0, 0, 0, 0, 1, 385, 405, -76, 6219, 66, -88, -63, 18846, 9125, -13206, -154, -196, -512, 11, 
4775, 0, 0, 0, 0, 0, 1, 405, 405, -76, 6219, 66, -88, -63, 18846, 9125, -13206, -154, -196, -512, 13, 
4791, 0, 0, 0, 0, 0, 1, 405, 457, -54, 5879, -50, -27, -18, 18395, 9242, -13587, -155, -200, -510, 11, 
4805, 0, 0, 0, 0, 0, 1, 435, 457, -54, 5879, -50, -27, -18, 18395, 9242, -13587, -155, -200, -510, 12, 
4820, 0, 0, 0, 0, 0, 1, 435, 481, -128, 6004, -44, 48, -200, 17955, 9354, -13937, -156, -201, -510, 15, 
4838, 0, 0, 0, 0, 0, 1, 465, 481, -128, 6004, -44, 48, -200, 17955, 9354, -13937, -156, -201, -510, 12, 
4853, 0, 0, 0, 0, 0, 1, 465, 10245, 21333, 17564, -44, 48, -200, 17955, 9354, -13937, -155, -202, -510, 13, 
4868, 0, 0, 0, 0, 0, 1, 495, 273, -135, 6071, -190, 124, -440, 17281, 9691, -14425, -155, -202, -510, 12, 
4883, 0, 0, 0, 0, 0, 1, 495, 273, -135, 6071, -190, 124, -440, 17281, 9691, -14425, -153, -202, -511, 12, 
4898, 0, 0, 0, 0, 0, 1, 525, 194, -102, 6160, -228, 96, -509, 16808, 9887, -14748, -153, -202, -511, 15, 
4916, 0, 0, 0, 0, 0, 1, 525, 194, -102, 6160, -228, 96, -509, 16808, 9887, -14748, -149, -202, -512, 12, 
4930, 0, 0, 0, 0, 0, 1, 525, 194, -102, 6160, -155, 6, -842, 16308, 10166, -15116, -146, -201, -513, 12, 
4945, 0, 0, 0, 0, 0, 1, 575, 95, -48, 6203, -155, 6, -842, 16308, 10166, -15116, -146, -201, -513, 13, 
4961, 0, 0, 0, 0, 0, 1, 575, 95, -48, 6203, -148, -184, -1082, 15712, 10490, -15615, -142, -201, -513, 12, 
4975, 0, 0, 0, 0, 0, 1, 605, 410, 51, 6168, -148, -184, -1082, 15712, 10490, -15615, -142, -201, -513, 15, 
4994, 0, 0, 0, 0, 0, 1, 605, 410, 51, 6168, 6, -8, -722, 15095, 10762, -16168, -137, -201, -514, 11, 
5008, 0, 0, 0, 0, 0, 1, 635, 371, -14, 6202, 70, 55, -824, 14739, 10944, -16507, -134, -201, -515, 12, 
5023, 0, 0, 0, 0, 0, 1, 635, 371, -14, 6202, 70, 55, -824, 14739, 10944, -16507, -134, -201, -515, 12, 
5038, 0, 0, 0, 0, 0, 1, 665, 294, -69, 6121, 2, 95, -830, 14182, 11192, -17033, -130, -204, -516, 12, 
5053, 0, 0, 0, 0, 0, 1, 665, 294, -69, 6121, 2, 95, -830, 14182, 11192, -17033, -130, -204, -516, 14, 
5070, 0, 0, 0, 0, 0, 1, 695, 276, -42, 6152, -41, 194, -451, 13637, 11384, -17520, -124, -207, -518, 13, 
5085, 0, 0, 0, 0, 0, 1, 715, 226, -180, 6081, -41, 194, -451, 13637, 11384, -17520, -124, -207, -518, 14, 
5102, 0, 0, 0, 0, 0, 1, 715, 226, -180, 6081, 2, 143, -204, 13146, 11444, -17956, -118, -208, -519, 11, 
5116, 0, 0, 0, 0, 0, 1, 745, 272, -123, 6201, 65, 93, -107, 12825, 11450, -18262, -118, -208, -519, 13, 
5132, 0, 0, 0, 0, 0, 1, 745, 272, -123, 6201, 65, 93, -107, 12825, 11450, -18262, -112, -208, -519, 14, 
5149, 0, 0, 0, 0, 0, 1, 775, 369, 74, 6152, -85, 118, 358, 12382, 11367, -18659, -112, -208, -519, 12, 
5165, 0, 0, 0, 0, 0, 1, 795, 341, 14, 6150, -85, 118, 358, 12382, 11367, -18659, -110, 21808, 86, 11, 
5179, 0, 0, 0, 0, 0, 1, 795, 341, 14, 6150, -211, 177, 693, 12057, 11128, -18862, -107, -208, -520, 12, 
5194, 0, 0, 0, 0, 0, 1, 825, 139, -37, 6164, -211, 177, 693, 12057, 11128, -18862, -107, -208, -520, 15, 
5212, 0, 0, 0, 0, 0, 1, 825, 154, -89, 6125, -172, 110, 391, 11718, 10919, -19077, -107, -206, -520, 12, 
5226, 0, 0, 0, 0, 0, 1, 855, 359, -120, 6099, -121, 154, 382, 11482, 10815, -19248, -108, -205, -521, 12, 
5241, 0, 0, 0, 0, 0, 1, 855, 359, -120, 6099, -121, 154, 382, 11482, 10815, -19248, -108, -204, -521, 13, 
5256, 0, 0, 0, 0, 0, 1, 885, 258, -77, 6101, 13, 318, 705, 11290, 10615, -19348, -108, -203, 1269, 12, 
5271, 0, 0, 0, 0, 0, 1, 885, 258, -77, 6101, 13, 318, 705, 11290, 10615, -19348, -108, -202, -523, 14, 
5288, 0, 0, 0, 0, 0, 1, 915, 101, -167, 6066, 66, 263, 797, 11221, 10354, -19344, -108, -202, -523, 13, 
5303, 0, 0, 0, 0, 0, 1, 935, 117, -178, 6086, 66, 263, 797, 11221, 10354, -19344, -108, 2204, 21854, 12, 
5318, 0, 0, 0, 0, 0, 1, 935, 123, -191, 6098, 42, 166, 720, 11084, 10108, -19420, -108, -200, -525, 11, 
5332, 0, 0, 0, 0, 0, 1, 965, 123, -191, 6098, 42, 166, 720, 11084, 10108, -19420, -108, -200, -525, 13, 
5348, 0, 0, 0, 0, 0, 1, 965, 44, -271, 6093, 179, 95, 689, 10950, 9850, -19504, -109, -199, -526, 14, 
5365, 0, 0, 0, 0, 0, 1, 995, 44, -271, 6093, 179, 95, 689, 10950, 9850, -19504, -109, -199, -526, 12, 
5380, 0, 0, 0, 0, 0, 1, 995, 642, 1351, 21853, 179, 95, 689, 10950, 9850, -19504, -111, -201, -525, 12, 
5395, 0, 0, 0, 0, 0, 2, 25, 104, -126, 6165, 139, 5, 614, 10706, 9446, -19733, -111, -201, -525, 11, 
5409, 0, 0, 0, 0, 0, 2, 25, 104, -126, 6165, 139, 5, 614, 10639, 9372, -19793, -113, -202, -525, 13, 
5425, 0, 0, 0, 0, 0, 2, 55, 199, -171, 6193, 145, -80, 154, 10465, 9266, 20992, -113, -202, -525, 14, 
5442, 0, 0, 0, 0, 0, 2, 55, 199, -171, 6193, 145, -80, 154, 10368, 9232, -20069, -116, -203, -524, 12, 
5456, 0, 0, 0, 0, 0, 2, 55, 199, -171, 6193, 143, 48, 39, 10188, 9179, -20258, -118, -204, -523, 13, 
5472, 0, 0, 0, 0, 0, 2, 105, 199, -171, 6193, 143, 48, 39, 10188, 9179, -20258, -118, -204, -523, 11, 
5486, 0, 0, 0, 0, 0, 2, 115, 151, -56, 6172, 36, 128, 93, 9956, 9104, -20464, -119, -205, -522, 12, 
5501, 0, 0, 0, 0, 0, 2, 0, 151, -56, 6172, 36, 128, 93, 9956, 9104, -20464, -119, -205, -522, 15, 
5519, 0, 0, 0, 0, 0, 2, 145, 152, -72, 6037, -56, -25, -86, 9645, 9033, -20729, -120, -206, -522, 11, 
5533, 0, 0, 0, 0, 0, 2, 165, 259, 56, 5993, -82, -92, -24, 9645, 9033, -20729, -120, -206, -522, 15, 
5550, 0, 0, 0, 0, 0, 2, 165, 259, 56, 5993, -82, -92, -24, 9290, 8943, -21033, -120, -206, -522, 12, 
5565, 0, 0, 0, 0, 0, 2, 195, 172, -38, 6026, -33, -89, 55, 9078, 8864, -21217, -120, -206, -522, 11, 
5579, 0, 0, 0, 0, 0, 2, 195, 172, -38, 6026, -33, -89, 55, 9078, 8864, -21217, -120, -206, -522, 16, 
5597, 0, 0, 0, 0, 0, 2, 225, 282, -107, 5956, -42, -79, 148, 8780, 8730, -21470, -120, -206, -522, 12, 
5612, 0, 0, 0, 0, 0, 2, 245, 258, -171, 6001, -42, -79, 148, 8780, 8730, -21470, -121, -205, 22101, 12, 
5626, 0, 0, 0, 0, 0, 2, 245, 258, -171, 6001, -26, 12, 123, 8524, 8600, -21672, -123, -206, -524, 13, 
5642, 0, 0, 0, 0, 0, 2, 275, 205, -112, 6138, -26, 12, 123, 8524, 8600, -21672, -123, -206, -524, 12, 
5656, 0, 0, 0, 0, 0, 2, 275, 129, -73, 6198, 34, 85, 115, 8314, 8489, -21838, -123, -205, -523, 15, 
5673, 0, 0, 0, 0, 0, 2, 305, 43, -121, 6245, 34, 85, 115, 8314, 8489, -21838, -123, -205, -523, 13, 
5689, 0, 0, 0, 0, 0, 2, 305, 43, -121, 6245, 34, 85, 115, 8314, 8489, -21838, -124, -205, -523, 12, 
5703, 0, 0, 0, 0, 0, 2, 335, 63, -58, 6318, -62, -25, -103, 7911, 8349, -22166, -124, -205, -523, 12, 
5719, 0, 0, 0, 0, 0, 2, 335, 63, -58, 6318, -62, -25, -103, 7911, 8349, -22166, -124, -204, -523, 12, 
5733, 0, 0, 0, 0, 0, 2, 365, 183, -28, 6316, -127, -38, -117, 7611, 8264, -22411, -124, -204, -523, 23, 
5758, 0, 0, 0, 0, 0, 2, 365, 183, -28, 6316, -127, -38, -117, 7611, 8264, -22411, -124, -203, -522, 13, 
5774, 0, 0, 0, 0, 0, 2, 405, 291, -106, 6165, -197, 23, -48, 7213, 8145, -22693, -124, -202, -524, 12, 
5789, 0, 0, 0, 0, 0, 2, 405, 291, -106, 6165, -197, 23, -48, 7213, 8145, -22693, -124, -202, -524, 11, 
5804, 0, 0, 0, 0, 0, 2, 435, 314, -153, 6090, -108, 61, 12, 6955, 8056, -22866, -124, -200, -525, 12, 
5819, 0, 0, 0, 0, 0, 2, 435, 314, -153, 6090, -108, 61, 12, 6955, 8056, -22866, -123, -199, -525, 14, 
5836, 0, 0, 0, 0, 0, 2, 465, 279, -249, 6009, 48, 122, 8, 6761, 7971, -23005, -123, -198, -525, 12, 
5851, 0, 0, 0, 0, 0, 2, 485, 238, -257, 5936, 48, 122, 8, 6761, 7971, -23005, -123, -198, -525, 11, 
5865, 0, 0, 0, 0, 0, 2, 485, 238, -257, 5936, 290, 135, -47, 6648, 7902, -23143, -122, -197, -526, 12, 
5880, 0, 0, 0, 0, 0, 2, 515, 238, -257, 5936, 290, 135, -47, 6648, 7902, -23143, -122, -197, -526, 12, 
5895, 0, 0, 0, 0, 0, 2, 515, 156, -81, 6125, 499, 214, 138, 6660, 7820, -23217, -120, -200, -525, 14, 
5912, 0, 0, 0, 0, 0, 2, 545, 156, -81, 6125, 499, 214, 138, 6660, 7820, -23217, -120, -200, -525, 12, 
5926, 0, 0, 0, 0, 0, 2, 545, -13568, 18176, -17147, 499, 214, 138, 6660, 7820, -23217, -119, -204, -524, 13, 
5942, 0, 0, 0, 0, 0, 2, 575, 24, 52, 6275, 477, 202, 339, 6660, 7820, -23217, -119, -204, -524, 12, 
5956, 0, 0, 0, 0, 0, 2, 575, 24, 52, 6275, 477, 202, 339, 6795, 7635, -23267, -117, -210, -522, 12, 
5970, 0, 0, 0, 0, 0, 2, 605, -16, -14, 6269, 383, 101, 260, 6795, 7635, -23267, -117, -210, -522, 18, 
5990, 0, 0, 0, 0, 0, 2, 605, -16, -14, 6269, 383, 101, 260, 6814, 7512, -23305, -116, -215, -520, 12, 
6005, 0, 0, 0, 0, 0, 2, 605, -16, -14, 6269, 291, -20, 250, 6795, 7418, -23354, -115, -218, -518, 13, 
6020, 0, 0, 0, 0, 0, 2, 655, 86, 151, 6171, 291, -20, 250, 6795, 7418, -23354, -115, -218, -518, 12, 
6035, 0, 0, 0, 0, 0, 2, 655, 86, 151, 6171, 138, -118, 263, 6715, 7248, -23447, -115, -224, -515, 12, 
6047, 0, 0, 0, 0, 0, 2, 685, 146, 98, 6106, 138, -118, 263, 6715, 7248, -23447, -115, -224, -515, 13, 
6063, 0, 0, 0, 0, 0, 2, 695, 185, 116, 6132, 29, -147, 236, 6602, 7063, -23532, -117, -226, -513, 11, 
6077, 0, 0, 0, 0, 0, 2, 695, 185, 116, 6132, 29, -147, 236, 6602, 7063, -23532, -118, -227, -512, 12, 
6091, 0, 0, 0, 0, 0, 2, 725, 205, 117, 6043, -63, -182, -97, 6391, 6926, -23717, -120, -227, -21677, 13, 
6107, 0, 0, 0, 0, 0, 2, 725, 205, 117, 6043, -63, -182, -97, 6391, 6926, -23717, -121, -228, -511, 15, 
6124, 0, 0, 0, 0, 0, 2, 755, 265, 463, 6112, -258, -110, -44, 6152, 6795, -23890, -121, -228, -511, 12, 
6139, 0, 0, 0, 0, 0, 2, 775, 316, 39, 6033, -258, -110, -44, 6152, 6795, -23890, -122, -228, 86, 13, 
6154, 0, 0, 0, 0, 0, 2, 775, 316, 39, 6033, -356, 15, 192, 5880, 6674, -23995, -124, -226, -511, 12, 
6169, 0, 0, 0, 0, 0, 2, 805, 138, -444, 6288, -356, 15, 192, 5880, 6674, -23995, -124, -226, -511, 12, 
6183, 0, 0, 0, 0, 0, 2, 805, 33, -519, 6211, -47, 14, 177, 5692, 6557, -24058, -126, -223, -513, 16, 
6201, 0, 0, 0, 0, 0, 2, 835, 138, -329, 6094, -47, 14, 177, 5692, 6557, -24058, -126, -223, -513, 12, 
6216, 0, 0, 0, 0, 0, 2, 835, 138, -329, 6094, -47, 14, 177, 5692, 6557, -24058, -127, -220, -514, 12, 
6231, 0, 0, 0, 0, 0, 2, 865, 173, 32, 6041, 314, -5, 173, 5596, 6366, -24230, -127, -220, -514, 12, 
6246, 0, 0, 0, 0, 0, 2, 865, 173, 32, 6041, 314, -5, 173, 5596, 6366, -24230, -129, -222, -514, 11, 
6260, 0, 0, 0, 0, 0, 2, 895, 196, 40, 6090, 177, 91, 46, 5552, 6272, -24310, -129, -222, -514, 16, 
6278, 0, 0, 0, 0, 0, 2, 895, 196, 40, 6090, 177, 91, 46, 5552, 6272, -24310, -129, -224, -513, 12, 
6293, 0, 0, 0, 0, 0, 2, 895, 75, 85, 6074, 208, -86, -253, 5470, 6195, -24446, -130, -226, -512, 11, 
